TEFF,LOGG,O_FE,MG_FE,FE_H
3945.7776,1.0162385,0.070550665,0.050667986,-0.26013
4816.073,2.486227,0.009658001,0.019413002,-0.043195
4757.0,2.9261243,0.034860983,0.05551,0.13998
4719.4707,2.4295785,0.0738,0.027492002,0.020199
4776.0747,2.5397239,0.048377007,0.044372007,-0.23859
4759.6606,2.3778827,0.084046006,0.060861103,-0.17634
4667.269,2.675185,0.028747998,0.07900101,0.065669
6071.8447,3.9081933,0.2537029,0.18476051,-0.13014
4365.3496,2.0003617,0.174603,0.182573,-0.26693
4441.1436,1.8208935,0.32455295,0.32390293,-0.71513
4725.7876,2.6406252,-0.0088,0.014376,0.14719
5112.9463,2.9570532,-0.07088599,-0.050176002,-0.051706
3579.8936,0.3784033,0.042088747,0.034352005,-0.67847
5170.841,3.7399142,0.044240013,0.11485401,-0.18026
4877.4043,2.410011,-0.015273005,0.10810901,-0.31099
3511.333,0.59108675,-0.0033070445,0.28892297,-0.87499
4475.157,1.9200077,0.34065297,0.34563297,-0.59724
6445.512,4.0334754,0.18751289,0.021740496,-0.24361
3842.7097,1.0011644,0.33445305,0.31738302,-0.5088
4218.821,1.4595315,0.10189298,0.089802,-0.46525
4805.008,3.1215081,0.020444999,0.0599465,-0.02217
4784.2295,2.414023,0.124864,0.081896,-0.16419
4968.391,3.4349704,0.185253,0.202313,-0.22873
4613.0986,2.4067097,0.038871005,0.049263,0.18815
5173.947,1.843967,-0.02909702,-0.18328702,-0.37517
4967.4814,2.6322246,-0.037591994,0.0071469992,-0.10832
4770.222,2.459678,0.18162303,0.12885803,-0.42814
4786.246,2.4473786,0.30548298,0.281323,-0.37757
4802.314,3.028953,0.041627005,0.055095002,0.058136
4736.24,2.391819,0.110859,0.130033,-0.10687
4017.2695,1.0560155,0.06635329,0.058239996,-0.33176
3816.705,0.73773277,0.139011,0.157078,-0.59603
4599.3804,2.3134084,0.04935,0.045633003,-0.11642
4342.488,2.2919729,0.098385006,0.099693984,0.19389
4423.0137,2.0262816,0.046398997,0.032889,-0.15155
4814.748,2.545284,0.036582995,0.016642999,-0.048518
3770.2815,0.7257637,0.14239499,0.151504,-0.38637
4276.1567,1.5977664,0.291793,0.287523,-0.52523
5970.435,4.2192707,0.09081689,0.042620495,-0.13757
4868.5264,2.7617166,0.013527006,0.103678,-0.23492
4693.092,2.9844432,0.073781,0.024862006,-0.10438
5804.448,4.2448497,0.08088409,0.023824705,0.0085754
5284.3154,4.517354,0.12550288,0.028909504,-0.50123
4879.6855,2.5607202,-0.0045240037,0.007073,-0.053057
4199.4775,1.6930089,0.0656975,0.048511006,-0.032067
6095.667,4.2999825,0.09850991,-0.07593149,0.1431
4868.3916,2.556579,0.0022349954,-0.008111,0.15452
6166.624,4.2233167,0.057548895,-0.0295135,-0.095501
3327.4858,0.4141727,0.076609395,-0.019944996,0.088783
4462.024,2.2416353,0.261023,0.30478302,-0.38622
4740.6533,2.5417757,-0.04541701,0.015054002,0.13906
6173.397,4.31273,0.2280029,-0.013083488,-0.13527
5416.5757,4.3501506,-0.013092101,-0.01771149,0.34594
5594.988,3.9221318,-0.004047297,0.0186335,0.060434
4805.2197,2.6930516,0.046302,0.057704195,-0.13644
4460.5835,2.070906,0.23565298,0.23001298,-0.15641
3924.545,1.0856309,0.30316302,0.292533,-0.35021
5077.588,3.4548783,0.18972301,0.125907,-0.24149
3603.8777,0.56459844,0.037846,-0.02866599,-0.32095
3979.0583,0.9725067,0.131253,0.14590698,-0.59665
4848.4424,2.596961,0.045894295,0.048677996,-0.19248
5055.072,2.849899,-0.043258004,-0.008789999,0.026915
4826.1724,2.4571738,0.09610601,0.076355405,-0.1558
4509.102,1.9139118,0.305983,0.311473,-0.63544
4712.0513,2.340673,0.04007,0.033979002,-0.044668
3811.2246,4.6567197,-0.029993087,-0.048341483,-0.25813
4949.8833,3.1583178,0.027865991,0.099196,-0.15569
5018.0933,2.6017542,0.06120038,0.08027269,-0.31623
4674.3457,2.632363,0.23692298,0.24140298,-0.31414
6127.6426,3.9131105,0.019436896,-0.0190285,-0.13284
5985.838,4.106826,0.0377729,-0.0203125,0.026339
3808.5417,0.72522336,0.15054804,0.17483902,-0.65534
4952.335,2.9610317,0.08220801,0.09864701,-0.31555
4850.9185,2.4904246,0.066389695,0.08750601,-0.22473
3451.8208,0.62040675,0.29704306,0.26245305,-0.59631
5967.9663,4.2605033,-0.0057161003,-0.017176498,-0.038691
4762.722,4.5836854,-0.0047151996,0.009829503,0.012556
5024.6255,2.7626548,-0.056832,-0.052602,0.064529
4415.6924,1.7300246,0.114335984,0.115363985,-0.38105
4802.923,2.8657274,-0.017214,0.00065600127,0.11055
5628.016,4.054021,0.028383903,0.0019905046,0.10507
4109.319,1.3190856,0.33478302,0.361723,-0.61207
4120.71,1.6128399,0.298523,0.302103,-0.26652
4670.477,2.4362307,0.10666901,0.099019006,-0.22458
5414.222,3.8165414,0.102246,0.0669433,0.079799
4955.369,1.9503648,0.012718916,-0.021857023,-0.60453
4709.7446,2.2893944,0.300733,0.30013302,-0.28084
4401.3804,1.8761265,0.022551998,0.004255004,-0.1032
4329.083,1.7993791,0.092738,0.0701635,-0.24874
4236.47,1.5888057,0.12585202,0.12549601,-0.34527
4257.158,1.5834227,0.106695026,0.08900502,-0.34071
4209.321,1.1538084,0.09870499,0.09204805,-0.64512
3960.6265,4.6523585,-0.032431096,-0.08095151,-0.18842
4778.473,2.4663825,0.010332997,0.011006,-0.015232
4644.8965,2.4662528,0.021119997,0.057131007,0.1971
4051.7817,1.2304242,0.30833298,0.315343,-0.43947
4128.8076,1.4861283,0.130989,0.122215,-0.15865
3880.734,0.8435348,0.12774,0.099538,-0.49633
4609.3027,2.1273298,0.11507201,0.08915101,-0.3319
5002.0107,2.4011323,0.457363,0.356103,-0.6927
4330.365,1.6871755,0.23304302,0.22810301,-0.3131
3913.273,1.0045905,0.31697303,0.329943,-0.63375
4637.297,2.3461971,0.0515872,0.067481704,0.061283
4197.4062,1.6935265,0.295513,0.29052302,-0.28114
4328.356,1.5028925,0.33215302,0.345263,-0.68422
6067.4097,3.8339558,0.019401897,-0.0342225,-0.043895
4775.618,2.5290504,0.078192,0.077772506,-0.13524
4715.754,2.5539436,0.29367304,0.28617302,-0.45805
4591.7856,2.6449983,0.020446986,0.04016301,0.25391
4812.8784,2.2502224,0.035775006,0.021098018,-0.2736
4836.2983,2.710665,0.09401378,0.12320599,-0.32171
4419.199,1.7456636,0.17382303,0.13006103,-0.62856
3305.7097,4.684688,,,
4333.866,2.0696635,0.151824,0.157304,-0.049702
3988.621,4.618857,-0.052324086,-0.16203147,-0.25102
6096.6274,3.720362,0.18817289,0.02213651,-0.39415
4906.2935,2.5675564,0.024810992,0.014175996,-0.09389
4819.344,4.5875683,0.0080617,-0.019378494,-0.034015
6010.1343,4.3016777,0.25551292,0.080682516,-0.37876
4737.833,2.4775565,0.038449995,0.049689002,0.039549
4317.2153,1.5052996,0.271333,0.303623,-0.7563
4733.5303,1.4491782,-0.08928704,-0.12633705,-1.261
4783.1616,4.5692983,-0.04275711,0.0529505,-0.16423
4765.2705,2.0358763,0.351973,0.348353,-0.66183
6107.425,4.052958,-0.024572097,-0.2650765,-0.03733501
4622.656,2.5128763,0.097589,0.119715996,0.018586
5613.061,3.6481361,0.12985289,0.020907506,-0.16067
4671.2417,2.2892866,0.23273301,0.232663,-0.11612
3921.3604,1.1024976,0.30565298,0.26949298,-0.29972
4725.1387,2.3534698,0.088769004,0.06339331,-0.14235
4086.016,4.6193366,-0.0696501,-0.11161849,0.029387
4269.785,1.6197841,0.138187,0.12305101,-0.19885
4767.0747,2.3151777,0.06926599,0.06349066,-0.35943
4814.0845,2.52562,0.042223997,0.052849002,-0.10011
5118.5327,4.5636897,0.0839659,0.004559502,-0.10657
4934.2476,2.5314,0.081605986,0.029854998,-0.23244
4795.409,2.5015836,0.021515,0.029374003,-0.047789
4741.843,2.988953,0.053775296,0.06594661,0.087449
4805.1143,2.4759955,0.060027897,0.077598706,-0.20633
4133.066,1.456912,0.312073,0.35292298,-0.48788
4471.0044,2.2968712,0.0644241,0.055205807,0.010459
4157.3535,4.642998,-0.025385082,-0.0703215,-0.30785
5868.2656,4.4276304,0.0278065,-0.041352898,0.0078154
4567.032,2.604226,0.0592871,0.060914308,0.093512
4656.2866,2.4710472,-0.022439018,-8.301437e-05,0.17836
5613.1387,3.803736,0.1648429,0.1418125,-0.50262
3778.172,1.165436,0.0756932,0.021636002,0.096023
6002.383,4.027455,0.1704699,-0.013088498,-0.035344
4328.8926,2.0356998,0.28883302,0.29563302,-0.20926
6116.888,3.8004432,0.1804029,-0.0505915,-0.16165
5948.473,4.2138,-0.10666611,-0.025291499,0.016974
5026.7334,2.4157114,0.36194307,0.31655306,-0.68085
4341.863,1.7878997,0.088984996,0.076295406,-0.28348
4667.8276,2.4985375,0.35008302,0.368323,-0.49701
3147.991,0.124871075,0.045497,-0.048138,0.0045569
4036.9119,1.4120841,0.135158,0.14243498,-0.092897
4188.4004,1.580661,0.098730996,0.101380005,-0.14353
4781.2134,2.7832174,0.104647994,0.12984,-0.13855
4789.3784,2.3955386,0.089228995,0.038815,-0.091
4002.333,1.1500385,0.101412,0.092967,-0.40182
4935.087,2.4362094,0.206213,0.119176,-0.43221
5224.096,3.5518775,0.14727099,0.027109,-0.050432
4404.548,1.7432594,0.34225297,0.38653296,-0.79138
5489.7725,4.5237017,0.020160913,0.11397052,-0.36537
6634.449,3.852755,0.32003292,0.2051785,-0.37568
4849.587,2.8408067,0.324253,0.313623,-0.56716
5610.299,4.4698925,0.1060542,0.008851803,-0.0052373
5682.9854,4.359421,0.110422894,-0.024533495,0.15659
4206.264,1.478734,0.15021,0.156914,-0.4844
4047.9666,0.988794,0.07799858,0.089889675,-0.41132
3814.5002,0.75704783,0.12028998,0.09296778,-0.57378
4049.9478,4.6162467,-0.037712,-0.063041404,-0.0038261004
4746.2656,1.7453506,0.07168341,0.036065042,-0.57368
4785.328,2.458548,0.056917295,0.035264,-0.10978
4533.122,2.0898519,0.08094199,0.116624996,-0.24766
4540.6426,2.6262987,0.114573,0.13125,0.15171
6114.798,4.2098584,0.19733289,0.0640367,-0.32468
5107.3213,4.5464487,-0.0063830987,0.0444765,0.071552
5671.8833,4.466788,-0.11421111,-0.0740055,-0.036726
4676.9443,2.2865038,0.40568298,0.38152298,-0.73679
5455.257,4.51056,0.049037904,0.018012501,-0.098732
5795.5103,4.301894,0.09250289,-0.022689492,0.3084
4563.44,2.5715566,0.1583106,0.16681962,0.00021029008
4349.9497,2.158978,0.167651,0.17277199,-0.076525
4786.6035,2.5563731,0.007823002,0.0021020025,0.032583
3947.315,1.271147,0.078739,0.060510002,-0.12084
3229.2263,0.035164043,0.056873895,0.015931,-0.068127
3977.9707,1.3980975,0.078632,0.036575004,-0.021158
4940.412,2.87466,0.06645199,0.047943994,-0.17557
6356.5884,4.2309866,0.12903291,-0.0107314885,-0.18659
4046.147,1.1440182,0.086658,0.0837242,-0.33889
4357.334,1.9077597,0.056413002,0.029133003,-0.031996
4017.7817,1.3969538,0.15531999,0.168071,0.050565
6006.5635,4.369036,0.0609809,-0.083191484,0.2427
3655.528,4.6854,-0.008200109,-0.025245488,-0.61165
5713.1587,4.377286,0.23986289,0.24463849,-0.38024
4821.9043,2.697711,-0.027509004,-0.0029809996,0.10371
5571.628,3.9635532,0.056284904,0.0503145,0.1523
4400.9736,1.380074,0.133995,0.026239991,-0.78154
4733.874,2.2209027,0.099305004,0.08607799,-0.46079
5362.988,3.4919996,0.14233798,-0.032227002,0.10611
4557.5366,2.2644215,0.110902995,0.110075,-0.2075
4206.615,1.6473577,0.294653,0.314323,-0.36144
4943.326,3.5301743,0.08976799,0.109053,0.051494
3435.6875,0.67366064,0.062703,0.0028190017,0.12615
4065.5576,1.3241866,0.27821302,0.262463,-0.35995
4839.4604,2.4919102,0.034780994,0.019013993,-0.09936
3811.8633,0.7623587,-0.0044419765,-0.049926996,-0.54496
4028.8232,1.457849,0.067527205,0.05128601,0.039915
5119.9966,4.5113754,0.1153219,0.0529295,-0.069156
6040.2417,3.8586156,0.122642905,-0.04448151,-0.11591
4642.509,2.8244972,0.021438003,0.02825801,0.19437
4077.0522,1.3574557,0.044954002,0.025390007,-0.11145
4734.078,2.328114,0.316473,0.285873,-0.32035
5133.75,3.8742545,0.318883,0.330243,-0.49624
3855.9482,1.1312134,0.0584388,-0.008420996,-0.075223
4481.5493,2.3771951,0.018229991,0.04400301,0.42997
4731.117,3.0003889,0.135835,0.155388,0.026052
5056.4746,3.2727644,0.13564698,0.08888099,-0.20312
4942.6084,2.4737027,0.12341201,0.103707016,-0.36429
3999.376,4.619275,-0.058080092,-0.10615149,-0.13827
4404.274,2.0633256,0.068329,0.038988,-0.093792
4857.065,3.3895,-0.022021994,0.03749101,0.19519
4950.437,2.8896415,0.0637498,0.044693,-0.077202
4525.091,2.5499628,0.044713005,0.059048995,0.19717
3300.6692,0.2936922,0.030439973,0.053282976,-0.434
4507.271,2.2584476,0.271983,0.29657298,-0.31496
4885.1836,2.423492,0.07464397,0.05189097,-0.26002
5187.2905,4.4917045,0.3538559,-0.010320492,-0.10536
4249.5073,1.8111229,0.040042996,0.009075001,0.016391
6318.1206,4.0333734,0.1110529,-0.036271494,-0.016068
5098.58,4.3375473,0.1597929,0.0145355165,0.15188
3788.371,1.2516744,0.0716183,-0.005331993,0.14485
5090.036,3.486331,0.401173,0.385713,-0.71731
5320.1626,2.1950052,0.56259286,0.29441285,-1.675
4030.102,1.1489553,-0.18595701,-0.13983703,-0.5901
5114.0386,3.2800238,0.042563003,0.03470801,-0.098217
5635.399,4.0387716,0.094457895,0.0737785,-0.064166
3934.0503,0.6460066,0.020224035,-0.10221696,-0.84982
5009.46,2.4318736,0.44256303,0.308293,-0.59177
5932.43,4.2913017,-0.1159371,-0.0415615,-0.13156
4280.3203,1.9039896,0.061394997,0.036759995,0.080801
4859.3193,2.4204545,0.12019901,0.13651001,-0.34924
6041.6606,4.1994457,0.076236896,-0.056335494,-0.068402
5098.1675,2.9047363,-0.13739797,-0.013739999,-0.022473
5748.6465,4.4379478,0.026092917,-0.04608149,0.14262
4858.2666,2.1636448,0.08330099,0.096908,-0.29541
6349.4463,4.056959,0.0729469,-0.083039485,-0.053834
4958.5557,3.5244842,0.011924997,0.038988993,0.18062
4441.407,1.7787418,0.10844,0.086667,-0.2839
4832.4478,2.5274532,-0.0015120022,0.002681002,-0.0075583
5023.1104,3.3204021,0.015946,0.114061,-0.15707
5312.602,2.295154,0.39308298,0.31185305,-1.3277
4864.766,2.8592792,-0.025647014,-0.006004989,0.30546
4835.631,3.1663468,0.108093,0.17862299,-0.11793
4233.518,1.7141883,0.244863,0.24485302,-0.25775
4927.273,2.5275078,0.0709237,0.0763139,-0.25388
4878.765,3.1944818,0.092779204,0.08003621,0.0063348
4326.9224,1.6942184,0.13924801,0.134027,-0.35975
6039.3784,3.9749084,0.054099903,-0.0843575,0.028174
5778.4043,4.461119,-0.050410092,0.04105851,-0.19661
4710.1885,2.4305112,0.0660686,0.038062,-0.085771
4571.9775,2.61271,0.03056401,0.05743,0.29895
4880.4272,2.8509154,0.116665006,0.12042001,-0.29785
4620.078,4.5735607,0.0059393,-0.021664493,-0.021113
4833.6406,4.6510344,,-0.49906158,-1.2925
4778.2827,2.4268012,0.104168996,0.070020005,-0.28607
3815.0198,0.695705,0.129812,0.14278,-0.69801
4757.861,2.484376,0.010263998,0.033241,-0.06769
4640.507,1.2659159,0.22400308,0.14521313,-2.0552
5827.9844,4.423614,-0.056568146,0.28498852,-1.8621
4938.444,2.5874538,0.09894499,0.051669,-0.25152
5424.3228,4.483319,0.073848896,0.062705,0.03107
4080.7095,1.207701,0.15186703,0.13791603,-0.51961
4990.828,4.4901476,0.047481894,0.072100505,0.20031
5003.6514,3.4996107,0.12453601,0.131432,-0.23724
4041.9875,1.0250008,0.11191702,0.11943799,-0.56606
5473.9966,4.51159,0.23213285,0.30306846,-0.57973
3873.123,4.6739774,0.065480895,0.085407495,-0.18709
3833.674,0.8259978,0.07705802,0.04117003,-0.29269
4771.602,2.5391872,0.016478999,-0.0019730013,0.029722
4497.558,4.6163077,0.023186907,-0.05777149,-0.17719
4707.3047,2.5239596,0.087008,0.052707005,-0.077489
3885.8564,4.656965,-0.01790908,-0.029069483,-0.28703
4990.1357,4.5226855,0.009284288,0.0732768,0.13511
4835.601,2.4954042,0.13369998,0.11398699,-0.22486
3801.6724,0.31695974,-0.003399074,-0.074497044,-0.75907
6363.4854,4.1812735,0.1207719,-0.020735495,-0.063908
4079.841,1.8165426,0.060880497,0.043604,0.21685
4823.339,3.163317,0.115251,0.19845,-0.067795
5023.4307,2.6716442,0.018648997,0.010579988,-0.20763
5473.77,4.3544745,0.042178884,0.09753652,0.21319
4175.3203,1.4522846,0.04261799,0.030535996,-0.14545
3230.9614,0.1642417,0.054280303,0.0021520033,0.071874
4281.678,2.0464349,0.024443,-0.0056360066,0.27851
5607.837,4.248911,0.010949001,-0.01783149,0.18469
3380.6028,4.6932597,,,
4374.5127,1.943454,0.0377343,0.015034301,-0.0021814997
4938.7017,2.4332316,0.139613,0.13858001,-0.38442
3366.2075,0.45807463,0.06598669,0.03323099,0.11993
5011.052,3.2058425,0.102074996,0.0673971,-0.23196
5702.3467,4.0968127,0.04286491,0.049650498,0.10477
5531.54,3.8090992,0.17843288,0.1021035,-0.45103
4912.9346,3.1141443,0.175443,0.128981,-0.28244
5002.613,3.1786294,0.11308099,0.092044994,-0.27457
3767.9077,0.81624836,0.33024302,0.30404302,-0.64116
4590.4214,2.5465462,0.0510217,0.028025702,0.004609298
5069.6626,2.7553353,-0.008772001,0.003225997,-0.13945
4267.284,1.6819081,0.058944598,0.022441,-0.18124
4778.563,1.6358268,0.49620306,0.122002125,-1.2035
3839.5183,0.74398416,0.14503402,0.16624999,-0.60113
6354.015,4.094045,0.019531898,-0.0669745,0.082053
5305.1455,3.886289,0.095477,0.021225002,-0.015
4817.0,2.572114,0.025888998,-2.5000423e-05,0.020133
4757.0356,2.9617763,0.06422989,0.105222,0.01859
4074.456,1.3160567,0.0701592,0.033831,-0.15645
4374.974,1.6187797,0.13253501,0.121802,-0.45396
5543.933,4.505343,0.24307291,0.31086853,-0.45763
5132.607,3.7314987,0.041637,0.081871,-0.051215
6284.776,4.2708645,0.057543896,-0.039781503,-0.11368
4757.3403,2.4123652,0.062105294,0.047674,-0.084442
3533.734,0.88287014,0.058209896,0.0057339966,0.1904
3133.7021,0.035429,0.0591073,-0.022833496,-0.012423
4581.1865,2.2058704,0.14577499,0.13093999,-0.37542
4782.806,2.4971626,0.26066297,0.284423,-0.28175
4101.5186,1.2010424,0.31479302,0.326963,-0.64205
4842.2075,2.9568079,0.29085296,0.29066297,-0.48746
3929.7048,0.9028172,0.13509402,0.13608202,-0.60729
6277.6675,3.9380152,0.23635289,0.055317134,-0.33415
4750.1006,2.4197292,0.114452004,0.14050601,-0.33096
6153.7026,3.9884517,0.1381169,-0.053387493,-0.039967
4989.4897,4.503381,-0.015939087,0.06804252,0.31221
4970.925,2.9407032,-0.015965,-0.0062409937,-0.17509
4756.978,3.203088,0.06860399,0.089058995,0.29842
4893.848,3.3583624,0.12305201,0.161025,0.021409
4912.8086,3.4305944,0.060572,0.08799499,0.096807
4884.956,2.86821,0.122994006,0.091120005,-0.32673
4482.2773,1.9703238,0.332763,0.35593298,-0.6966
4886.2227,2.5304143,0.02647999,0.0702665,-0.20899
4651.952,1.7156663,0.017067015,-0.008289978,-0.15001
4656.9604,4.6111345,0.07123491,0.093790516,-0.3169
4856.1943,2.4403586,0.06562801,0.07363032,-0.20121
4027.472,1.4140503,0.101293,0.091579005,-0.11595
6543.264,4.0447617,0.051507898,-0.033539496,-0.06347
3809.0522,0.9392771,0.171982,0.226151,-0.13549
3962.1602,1.216788,0.314963,0.289543,-0.43148
4329.551,1.430346,0.11209798,0.09612599,-0.5832
4176.4834,1.3850288,0.12467396,0.123963,-0.49885
5016.9043,2.4168925,0.24606296,0.13799298,-0.57461
3707.1438,1.0825541,0.07356891,0.011137009,0.16237
4077.245,1.455456,0.08600299,0.064973794,-0.1248
4659.3687,2.454615,0.006879002,0.033272013,0.15142
5008.8994,2.7719724,-0.0020669997,-0.024325997,-0.083952
4518.2627,2.2178946,0.122681,0.120616004,-0.18676
4508.0283,1.9748533,0.339903,0.33363298,-0.65889
5574.056,4.488612,0.2938129,0.3267285,-0.47019
5626.4976,4.2966523,0.0420949,0.1249375,-0.13934
4721.547,3.087623,0.07083641,0.0739501,0.20502
4613.7017,2.3123674,0.239833,0.24873298,-0.13531
3722.7068,0.6093297,0.126158,0.142981,-0.47342
4110.853,1.593482,0.048598,-0.0019540004,0.037151
4255.926,1.8371847,0.0589399,0.026455004,0.035074
4193.056,1.4507811,0.14440802,0.15542102,-0.46192
5635.8057,4.431563,-0.0092041,-0.020272499,0.024705
4921.3105,2.1690638,0.46573305,0.21357298,-1.6571
5549.3145,3.668584,-0.079506084,0.055869505,-0.21896
3305.2422,4.5842333,,,
3862.5742,0.961701,0.306163,0.252373,-0.34964
5398.7744,3.6913962,0.18284798,0.027311001,-0.053117
5032.362,4.5693593,0.1041229,0.0042065084,-0.11358
4739.357,2.4642477,0.035280995,0.023509,-0.042251
6221.0146,3.8937523,0.1252079,-0.0569465,0.021497
4772.884,2.5513873,0.15509401,0.15163001,-0.38877
4950.752,2.3685777,0.117612004,0.086814016,-0.41369
3729.505,0.70884395,0.104196995,0.07655811,-0.57668
5596.829,4.4888854,0.04540491,0.05205953,-0.30823
4358.1387,0.7362915,-0.029076993,-0.271747,-0.95191
4276.381,1.8038461,0.0718224,0.045575,-0.06342
4763.1074,2.4419868,0.0665116,0.100236,-0.066819
4692.035,2.1884253,0.27741298,0.233123,-0.38139
6504.422,3.520785,-0.3104471,-0.4729715,0.082801
4085.2874,1.3766186,0.293603,0.281183,-0.2686
5721.623,4.1748066,0.015398696,0.021169499,0.1593
4756.173,2.2632165,0.106373996,0.11482601,-0.2745
3518.814,0.9370796,0.05030799,0.002808988,0.35231
4396.7715,1.6168921,0.097154975,0.0717541,-0.50693
4066.3115,1.7663982,0.049430013,0.024243027,0.36134
4535.0215,4.625449,0.03754288,-0.007175505,-0.27453
4847.113,4.583073,-0.0329781,-0.0345505,0.04697
6204.595,4.372538,0.14326291,0.06250411,-0.33418
6296.7183,4.1597047,0.15368691,-0.07631749,0.064738
4551.1035,2.5604773,0.081246,0.08632401,0.16185
4855.3003,2.5050156,0.04310499,0.062099308,-0.19072
5013.211,3.5277953,0.0538819,0.091274,0.011068
3990.9636,1.2284994,0.304833,0.308633,-0.4084
4980.3438,2.3987787,0.39457306,0.33958304,-0.64178
4955.159,2.4741,0.048043996,0.1214,-0.46331
4589.0576,2.3687713,0.086356,0.10369201,0.11281
4916.3774,3.626577,0.034016997,0.06514889,0.29578
3884.8293,1.0662191,0.126486,0.13559201,-0.072026
4941.0405,2.5826993,0.10350001,0.08639902,-0.29067
5833.0527,3.9598873,0.016308904,-0.016259491,0.14181
4125.9375,1.2664399,0.32303298,0.33943298,-0.74381
4595.8877,2.4181225,0.005157997,0.011581001,0.013877
4633.621,2.496446,0.013252974,0.000764966,0.29179
4893.092,2.462177,0.120673984,0.08483997,-0.30538
5638.758,3.7067583,0.1452069,0.019659504,-0.087675
3648.3474,0.8168546,0.093311,0.08006577,-0.041973
5349.783,4.490948,0.1397989,-0.0007074941,-0.021584
4487.341,2.3291821,0.135172,0.145918,-0.069534
4642.188,2.549783,0.297093,0.331983,-0.3315
4902.019,4.5792375,0.0167462,-0.004456197,-0.0088863
4805.342,2.5128949,0.140071,0.12827902,-0.35104
4809.034,2.8137438,0.233583,0.23135301,-0.41091
4902.866,2.4524965,0.41416302,0.32113302,-0.56095
4002.8916,1.15664,0.293913,0.27674302,-0.59963
3805.4492,0.5977238,0.036534995,-0.013810992,-0.51229
4323.938,1.8735235,0.263053,0.253743,-0.17127
4307.63,1.1644325,0.008557022,-0.08437699,-0.58612
3635.0132,0.7194709,0.117148094,0.12751411,0.0053809006
4921.394,2.7389743,-0.0143989995,0.009456001,-0.068185
4837.4316,2.9915068,0.07004,0.067274496,0.042258
5377.809,4.4994254,0.0444649,0.049131505,-0.074236
4419.632,2.3736377,0.058814004,0.049990013,0.23673
4350.332,1.6104233,0.24720299,0.229193,-0.66334
4115.0703,1.3438618,0.302033,0.32608303,-0.52888
3335.9768,0.6360569,0.050161958,-0.0028130412,0.29728
5108.526,3.6487916,0.16777301,0.13656002,-0.43211
4792.9487,2.4788244,0.044945,0.037449006,-0.09905
5741.783,4.230398,0.18346289,0.2544585,-0.22995
4326.9463,1.0912502,0.22726297,0.09879196,-1.2649
5979.1816,4.377597,0.0793999,-0.0336085,0.015714
4791.05,2.4567397,0.047408003,0.083326004,-0.099986
3487.9897,0.8745679,0.05560699,0.015993,0.30803
4427.93,2.140568,0.266893,0.302643,-0.28169
3321.5322,0.58186996,0.057737917,-0.032786995,0.20486
4804.4233,4.5161,-0.026117086,0.021738514,0.22047
5264.8887,4.5204053,-0.0326271,-0.0015655011,0.071969
4403.759,1.5497835,0.06721938,0.032751977,-0.4358
5852.7026,3.973243,0.045303896,-0.0687415,0.20656
4408.1475,4.587943,0.0402519,0.0385475,-0.041759
4043.6338,1.2672195,0.339663,0.34686297,-0.48709
5129.5483,3.503123,0.13295701,0.170273,-0.44318
4284.511,1.8922842,0.14374399,0.158391,-0.13891
4712.499,2.483638,0.156203,0.157049,-0.041231
4828.8965,2.4461718,0.13532701,0.15456101,-0.2524
4560.395,2.2815454,0.097488,0.09559701,-0.16285
4769.29,2.4362464,0.105521,0.085645005,-0.17174
4393.269,2.0663242,0.076004,0.0532374,-0.076
4019.9307,1.1155295,0.12304497,0.11109197,-0.5363
4917.687,3.211989,0.21840298,0.18452299,-0.27785
4246.343,1.0982437,0.19283307,0.09653711,-1.065
5061.8794,2.892676,-0.054678995,-0.024992991,-0.048811
4015.266,1.1260786,0.112353,0.112100005,-0.4795
4817.9873,2.4450228,0.13745598,0.12707698,-0.27929
5858.2046,1.9299521,0.59699297,0.30957294,-1.7096
5568.543,4.4419637,,0.123494506,-0.061118
3162.7085,0.34335613,0.05966559,-0.03775701,0.18215
4037.1296,1.2044811,0.13109297,0.13210598,-0.3915
3611.5647,0.7766986,0.28858298,0.24828297,-0.80442
3582.146,0.97129685,0.0570181,0.013800979,0.25646
4310.979,1.8761361,0.080713995,0.061848,-0.049204
5579.5625,4.4863777,0.18710288,0.3017085,-0.28654
4650.335,2.7039313,0.168303,0.19785301,-0.10256
4603.705,2.4368265,0.047415003,0.030060008,0.21834
3782.4243,0.735845,0.115567,0.08463439,-0.43465
4239.379,1.850769,0.152051,0.177059,-0.046583
6603.62,4.1075764,0.13103291,0.023662508,-0.44631
4901.042,3.2021666,0.374323,0.339903,-0.36938
4811.709,2.4648948,0.298583,0.305953,-0.36473
3528.6462,0.69714147,0.07360488,0.020338504,0.0012964997
4908.728,2.4731069,0.04089898,0.07428108,-0.26307
4819.8735,2.511586,0.051391006,0.080518015,-0.15318
3628.898,0.67519146,0.089498,0.072518006,-0.14138
4582.06,1.9277046,0.14060101,0.11599201,-0.3991
4461.728,2.0204976,0.104278,0.09131901,-0.2345
4624.1587,2.4258232,0.116833,0.08517,-0.24293
4189.577,1.6501429,0.327453,0.34002298,-0.44921
4715.7617,2.4166908,0.036679998,0.015115999,0.057498
3995.7512,1.5603914,0.07273319,0.038100004,0.15849
3983.309,0.8322827,0.043862015,-0.02568698,-0.50927
4574.9263,1.1352754,0.5270531,0.43064308,-2.1387
3600.2144,0.24509758,0.16312599,0.219953,-0.67736
